cluster_id	cluster_size	sample	background	enrichment_pvalue_zbinom	enrichment_fdr_zbinom	log_fold_change	vdjdb	method	log10_pval	significant	label
2190	7	2	5	0.1594439992203447	0.577852023925714	-0.4159738941881588	False	dbscan	0.797391820799203	False	no
2191	9	5	4	0.6842475661873912	0.777685808467653	0.0788761273399321	False	dbscan	0.16478673860155987	False	no
2192	6	4	2	0.184697357672078	0.577852023925714	0.282996109908998	False	dbscan	0.7335393174087805	False	no
2193	3	2	1	0.3482826792732019	0.577852023925714	0.2829961098004243	False	dbscan	0.45806812312914513	False	no
2194	5	4	1	0.0037695179546672	0.0331267271507466	0.5840261053558319	False	dbscan	2.4237141722287663	True	sign
2195	4	3	1	0.0551898422586101	0.2792761137664801	0.4590873687837232	False	dbscan	1.2581408464290929	False	no
2196	3	2	1	0.3482826792732019	0.577852023925714	0.2829961098004243	False	dbscan	0.45806812312914513	False	no
2197	3	2	1	0.3482826792732019	0.577852023925714	0.2829961098004243	False	dbscan	0.45806812312914513	False	no
2198	3	2	1	0.3482826792732019	0.577852023925714	0.2829961098004243	False	dbscan	0.45806812312914513	False	no
2199	3	2	1	0.3482826792732019	0.577852023925714	0.2829961098004243	False	dbscan	0.45806812312914513	False	no
2200	3	1	2	0.4524670455558064	0.577852023925714	-0.3190638810932435	False	dbscan	0.34441304609637197	False	no
2201	5	3	2	0.526178447734569	0.6198088585013867	0.1580573733368892	False	dbscan	0.27886694450232785	False	no
2202	17	5	12	0.0337448681511058	0.2624963222919738	-0.3982451273073479	False	dbscan	1.4717922631198495	False	no
2203	30	12	18	0.118430955685582	0.4681479822802023	-0.1941251446900271	False	dbscan	0.9265347657743813	False	no
2204	8	4	4	0.9338072535904758	0.9533072890071262	-0.0180338856464095	False	dbscan	0.029742756850370724	False	no
2205	10	4	6	0.3673488733908199	0.577852023925714	-0.1941251446658995	False	dbscan	0.43492128762162147	False	no
2206	3	2	1	0.3482826792732019	0.577852023925714	0.2829961098004243	False	dbscan	0.45806812312914513	False	no
2207	5	5	0	0.0	0.0	9.680936118776469	False	dbscan	10.0	True	sign
2208	5	2	3	0.5238525698618455	0.6198088585013867	-0.1941251446297084	False	dbscan	0.2807909211480187	False	no
2209	11	8	3	0.0058598731966055	0.050396382746168	0.4079348465353936	False	dbscan	2.2321117742856575	False	no
2210	17	6	11	0.1064528714360051	0.4351940961633875	-0.2812753203880899	False	dbscan	0.9728426190972278	False	no
2211	3	2	1	0.3482826792732019	0.577852023925714	0.2829961098004243	False	dbscan	0.45806812312914513	False	no
2212	3	2	1	0.3482826792732019	0.577852023925714	0.2829961098004243	False	dbscan	0.45806812312914513	False	no
2213	7	5	2	0.0434862549921151	0.2792761137664801	0.3799061228953397	False	dbscan	1.3616479908827834	False	no
2214	6	4	2	0.184697357672078	0.577852023925714	0.282996109908998	False	dbscan	0.7335393174087805	False	no
2215	3	2	1	0.3482826792732019	0.577852023925714	0.2829961098004243	False	dbscan	0.45806812312914513	False	no
2216	45	33	12	6.87760781659108e-09	9.039991138752715e-08	0.4212988081608222	False	dbscan	8.156293444156594	True	sign
2217	3	2	1	0.3482826792732019	0.577852023925714	0.2829961098004243	False	dbscan	0.45806812312914513	False	no
2218	45	27	18	0.0572222785685401	0.2892399104740799	0.1580573734012291	False	dbscan	1.2424348519926764	False	no
2219	4	3	1	0.0551898422586101	0.2792761137664801	0.4590873687837232	False	dbscan	1.2581408464290929	False	no
2220	3	2	1	0.3482826792732019	0.577852023925714	0.2829961098004243	False	dbscan	0.45806812312914513	False	no
2221	3	1	2	0.4524670455558064	0.577852023925714	-0.3190638810932435	False	dbscan	0.34441304609637197	False	no
2222	6	2	4	0.2880020693630418	0.577852023925714	-0.3190638812018171	False	dbscan	0.5406043915701076	False	no
2223	6	3	3	0.9426590447322928	0.9533072890071262	-0.0180338856464095	False	dbscan	0.025645361052359813	False	no
2224	6	2	4	0.2880020693630418	0.577852023925714	-0.3190638812018171	False	dbscan	0.5406043915701076	False	no
2225	4	3	1	0.0551898422586101	0.2792761137664801	0.4590873687837232	False	dbscan	1.2581408464290929	False	no
2226	14	8	6	0.4851736995009967	0.6182948430913793	0.1069048509437947	False	dbscan	0.31410274949495287	False	no
2227	8	5	3	0.289576325374332	0.577852023925714	0.2038148639120408	False	dbscan	0.5382369470886423	False	no
2228	5	3	2	0.526178447734569	0.6198088585013867	0.1580573733368892	False	dbscan	0.27886694450232785	False	no
2229	7	3	4	0.5667901285051478	0.6599769660740309	-0.1429726222185183	False	dbscan	0.24657772216777668	False	no
2230	3	3	0	0.0	0.0	9.459087369218018	False	dbscan	10.0	True	sign
2231	4	3	1	0.0551898422586101	0.2792761137664801	0.4590873687837232	False	dbscan	1.2581408464290929	False	no
2232	30	16	14	0.712748801559866	0.8093395727588089	0.0399580613273995	False	dbscan	0.147063504194504	False	no
2233	3	2	1	0.3482826792732019	0.577852023925714	0.2829961098004243	False	dbscan	0.45806812312914513	False	no
2234	5	3	2	0.526178447734569	0.6198088585013867	0.1580573733368892	False	dbscan	0.27886694450232785	False	no
2235	3	2	1	0.3482826792732019	0.577852023925714	0.2829961098004243	False	dbscan	0.45806812312914513	False	no
2236	6	3	3	0.9426590447322928	0.9533072890071262	-0.0180338856464095	False	dbscan	0.025645361052359813	False	no
2237	6	3	3	0.9426590447322928	0.9533072890071262	-0.0180338856464095	False	dbscan	0.025645361052359813	False	no
2238	18	9	9	0.9008523193226086	0.9533072890071262	-0.0180338856464095	False	dbscan	0.04534639893955316	False	no
2239	3	2	1	0.3482826792732019	0.577852023925714	0.2829961098004243	False	dbscan	0.45806812312914513	False	no
2240	3	2	1	0.3482826792732019	0.577852023925714	0.2829961098004243	False	dbscan	0.45806812312914513	False	no
2241	7	5	2	0.0434862549921151	0.2792761137664801	0.3799061228953397	False	dbscan	1.3616479908827834	False	no
2242	41	32	9	1.5276668818842157e-13	2.069610489586309e-12	0.5328735831994883	False	dbscan	9.999337048958354	True	sign
2243	21	11	10	0.858399744993712	0.9533072890071262	0.0233587995078674	False	dbscan	0.06631042000810106	False	no
2244	31	21	10	0.001053749501169	0.0112293258757763	0.3041854090647609	False	dbscan	2.977262576742181	True	sign
2245	8	5	3	0.289576325374332	0.577852023925714	0.2038148639120408	False	dbscan	0.5382369470886423	False	no
2246	6	4	2	0.184697357672078	0.577852023925714	0.282996109908998	False	dbscan	0.7335393174087805	False	no
2247	5	4	1	0.0037695179546672	0.0331267271507466	0.5840261053558319	False	dbscan	2.4237141722287663	True	sign
2248	7	5	2	0.0434862549921151	0.2792761137664801	0.3799061228953397	False	dbscan	1.3616479908827834	False	no
2249	11	6	5	0.7299673448771116	0.8270384350379663	0.0611473603867388	False	dbscan	0.13669656756920856	False	no
2250	5	3	2	0.526178447734569	0.6198088585013867	0.1580573733368892	False	dbscan	0.27886694450232785	False	no
2251	15	8	7	0.7946093479287739	0.8976009004961127	0.0399580613235218	False	dbscan	0.09984633007673858	False	no
2252	39	24	15	0.0344074029638139	0.267346107185614	0.1860860969986578	False	dbscan	1.4633481049907147	False	no
2253	22	15	7	0.0043479320042183	0.0379902641211491	0.3129593333619258	False	dbscan	2.361717246322993	True	sign
2254	3	2	1	0.3482826792732019	0.577852023925714	0.2829961098004243	False	dbscan	0.45806812312914513	False	no
2255	5	2	3	0.5238525698618455	0.6198088585013867	-0.1941251446297084	False	dbscan	0.2807909211480187	False	no
2256	6	3	3	0.9426590447322928	0.9533072890071262	-0.0180338856464095	False	dbscan	0.025645361052359813	False	no
2257	3	2	1	0.3482826792732019	0.577852023925714	0.2829961098004243	False	dbscan	0.45806812312914513	False	no
2258	3	2	1	0.3482826792732019	0.577852023925714	0.2829961098004243	False	dbscan	0.45806812312914513	False	no
2259	4	2	2	0.9531679471538768	0.9533072890071262	-0.0180338856464095	False	dbscan	0.020830570359175883	False	no
2260	3	1	2	0.4524670455558064	0.577852023925714	-0.3190638810932435	False	dbscan	0.34441304609637197	False	no
2261	3	2	1	0.3482826792732019	0.577852023925714	0.2829961098004243	False	dbscan	0.45806812312914513	False	no
2262	5	3	2	0.526178447734569	0.6198088585013867	0.1580573733368892	False	dbscan	0.27886694450232785	False	no
2263	3	2	1	0.3482826792732019	0.577852023925714	0.2829961098004243	False	dbscan	0.45806812312914513	False	no
2264	3	1	2	0.4524670455558064	0.577852023925714	-0.3190638810932435	False	dbscan	0.34441304609637197	False	no
2265	5	4	1	0.0037695179546672	0.0331267271507466	0.5840261053558319	False	dbscan	2.4237141722287663	True	sign
2266	3	1	2	0.4524670455558064	0.577852023925714	-0.3190638810932435	False	dbscan	0.34441304609637197	False	no
2267	3	2	1	0.3482826792732019	0.577852023925714	0.2829961098004243	False	dbscan	0.45806812312914513	False	no
2268	29	17	12	0.2041238325874479	0.577852023925714	0.133233789673595	False	dbscan	0.6901062858258796	False	no
2269	7	5	2	0.0434862549921151	0.2792761137664801	0.3799061228953397	False	dbscan	1.3616479908827834	False	no
2270	3	2	1	0.3482826792732019	0.577852023925714	0.2829961098004243	False	dbscan	0.45806812312914513	False	no
2271	3	2	1	0.3482826792732019	0.577852023925714	0.2829961098004243	False	dbscan	0.45806812312914513	False	no
2272	20	12	8	0.20489959477947	0.577852023925714	0.1580573733911761	False	dbscan	0.688458900270277	False	no
2273	6	2	4	0.2880020693630418	0.577852023925714	-0.3190638812018171	False	dbscan	0.5406043915701076	False	no
2274	3	2	1	0.3482826792732019	0.577852023925714	0.2829961098004243	False	dbscan	0.45806812312914513	False	no
2275	13	7	6	0.765595106743336	0.8660414885556438	0.0489129039738633	False	dbscan	0.11600085093357602	False	no
2276	17	6	11	0.1064528714360051	0.4351940961633875	-0.2812753203880899	False	dbscan	0.9728426190972278	False	no
2277	4	3	1	0.0551898422586101	0.2792761137664801	0.4590873687837232	False	dbscan	1.2581408464290929	False	no
2278	3	2	1	0.3482826792732019	0.577852023925714	0.2829961098004243	False	dbscan	0.45806812312914513	False	no
2279	8	4	4	0.9338072535904758	0.9533072890071262	-0.0180338856464095	False	dbscan	0.029742756850370724	False	no
2280	3	2	1	0.3482826792732019	0.577852023925714	0.2829961098004243	False	dbscan	0.45806812312914513	False	no
2281	6	3	3	0.9426590447322928	0.9533072890071262	-0.0180338856464095	False	dbscan	0.025645361052359813	False	no
2282	3	1	2	0.4524670455558064	0.577852023925714	-0.3190638810932435	False	dbscan	0.34441304609637197	False	no
2283	3	2	1	0.3482826792732019	0.577852023925714	0.2829961098004243	False	dbscan	0.45806812312914513	False	no
2284	3	1	2	0.4524670455558064	0.577852023925714	-0.3190638810932435	False	dbscan	0.34441304609637197	False	no
2285	5	5	0	0.0	0.0	9.680936118776469	False	dbscan	10.0	True	sign
2286	3	2	1	0.3482826792732019	0.577852023925714	0.2829961098004243	False	dbscan	0.45806812312914513	False	no
2287	3	3	0	0.0	0.0	9.459087369218018	False	dbscan	10.0	True	sign
2288	4	2	2	0.9531679471538768	0.9533072890071262	-0.0180338856464095	False	dbscan	0.020830570359175883	False	no
2289	9	6	3	0.1042603218498039	0.4266130334542067	0.2829961099451892	False	dbscan	0.9818809383308547	False	no
2290	3	2	1	0.3482826792732019	0.577852023925714	0.2829961098004243	False	dbscan	0.45806812312914513	False	no
2291	3	1	2	0.4524670455558064	0.577852023925714	-0.3190638810932435	False	dbscan	0.34441304609637197	False	no
2292	5	1	4	0.1206037884628892	0.4681479822802023	-0.620093876648651	False	dbscan	0.9186390493591022	False	no
2293	4	3	1	0.0551898422586101	0.2792761137664801	0.4590873687837232	False	dbscan	1.2581408464290929	False	no
2294	3	1	2	0.4524670455558064	0.577852023925714	-0.3190638810932435	False	dbscan	0.34441304609637197	False	no
2295	3	2	1	0.3482826792732019	0.577852023925714	0.2829961098004243	False	dbscan	0.45806812312914513	False	no
2296	3	2	1	0.3482826792732019	0.577852023925714	0.2829961098004243	False	dbscan	0.45806812312914513	False	no
2297	8	7	1	5.372891909161126e-09	7.068969230101125e-08	0.8270641539955949	False	dbscan	8.261783129185913	True	sign
2298	3	1	2	0.4524670455558064	0.577852023925714	-0.3190638810932435	False	dbscan	0.34441304609637197	False	no
2299	3	2	1	0.3482826792732019	0.577852023925714	0.2829961098004243	False	dbscan	0.45806812312914513	False	no
2300	3	2	1	0.3482826792732019	0.577852023925714	0.2829961098004243	False	dbscan	0.45806812312914513	False	no
2301	3	3	0	0.0	0.0	9.459087369218018	False	dbscan	10.0	True	sign
2302	4	3	1	0.0551898422586101	0.2792761137664801	0.4590873687837232	False	dbscan	1.2581408464290929	False	no
2303	10	6	4	0.3700373790106606	0.577852023925714	0.1580573733730805	False	dbscan	0.43175440371257295	False	no
2304	7	3	4	0.5667901285051478	0.6599769660740309	-0.1429726222185183	False	dbscan	0.24657772216777668	False	no
2305	4	1	3	0.2290119592431887	0.577852023925714	-0.4951551400765424	False	dbscan	0.6401418375678163	False	no
2306	3	2	1	0.3482826792732019	0.577852023925714	0.2829961098004243	False	dbscan	0.45806812312914513	False	no
2307	30	16	14	0.712748801559866	0.8093395727588089	0.0399580613273995	False	dbscan	0.147063504194504	False	no
2308	4	3	1	0.0551898422586101	0.2792761137664801	0.4590873687837232	False	dbscan	1.2581408464290929	False	no
2309	8	6	2	0.0066961620406427	0.0559704246805829	0.4590873689284881	False	dbscan	2.1741740388956394	False	no
2310	6	3	3	0.9426590447322928	0.9533072890071262	-0.0180338856464095	False	dbscan	0.025645361052359813	False	no
2311	4	2	2	0.9531679471538768	0.9533072890071262	-0.0180338856464095	False	dbscan	0.020830570359175883	False	no
2312	3	2	1	0.3482826792732019	0.577852023925714	0.2829961098004243	False	dbscan	0.45806812312914513	False	no
2313	6	3	3	0.9426590447322928	0.9533072890071262	-0.0180338856464095	False	dbscan	0.025645361052359813	False	no
2314	3	2	1	0.3482826792732019	0.577852023925714	0.2829961098004243	False	dbscan	0.45806812312914513	False	no
2315	3	2	1	0.3482826792732019	0.577852023925714	0.2829961098004243	False	dbscan	0.45806812312914513	False	no
2316	5	2	3	0.5238525698618455	0.6198088585013867	-0.1941251446297084	False	dbscan	0.2807909211480187	False	no
2317	4	3	1	0.0551898422586101	0.2792761137664801	0.4590873687837232	False	dbscan	1.2581408464290929	False	no
2318	3	1	2	0.4524670455558064	0.577852023925714	-0.3190638810932435	False	dbscan	0.34441304609637197	False	no
2319	6	1	5	0.0650415791213188	0.3188691963873182	-0.7170038896349927	False	dbscan	1.1868089225373255	False	no
2320	4	1	3	0.2290119592431887	0.577852023925714	-0.4951551400765424	False	dbscan	0.6401418375678163	False	no
2321	5	5	0	0.0	0.0	9.680936118776469	False	dbscan	10.0	True	sign
2322	3	2	1	0.3482826792732019	0.577852023925714	0.2829961098004243	False	dbscan	0.45806812312914513	False	no
2323	6	2	4	0.2880020693630418	0.577852023925714	-0.3190638812018171	False	dbscan	0.5406043915701076	False	no
2324	4	3	1	0.0551898422586101	0.2792761137664801	0.4590873687837232	False	dbscan	1.2581408464290929	False	no
2325	4	3	1	0.0551898422586101	0.2792761137664801	0.4590873687837232	False	dbscan	1.2581408464290929	False	no
2326	80	49	31	0.0033309508642278	0.0331267271507466	0.180800500542685	False	dbscan	2.4774317606207514	True	sign
2327	4	2	2	0.9531679471538768	0.9533072890071262	-0.0180338856464095	False	dbscan	0.020830570359175883	False	no
2328	3	3	0	0.0	0.0	9.459087369218018	False	dbscan	10.0	True	sign
2329	3	2	1	0.3482826792732019	0.577852023925714	0.2829961098004243	False	dbscan	0.45806812312914513	False	no
2330	3	2	1	0.3482826792732019	0.577852023925714	0.2829961098004243	False	dbscan	0.45806812312914513	False	no
2331	4	1	3	0.2290119592431887	0.577852023925714	-0.4951551400765424	False	dbscan	0.6401418375678163	False	no
2332	3	2	1	0.3482826792732019	0.577852023925714	0.2829961098004243	False	dbscan	0.45806812312914513	False	no
2333	5	4	1	0.0037695179546672	0.0331267271507466	0.5840261053558319	False	dbscan	2.4237141722287663	True	sign
2334	78	38	40	0.5670399929737258	0.6602117276939661	-0.0403102803569903	False	dbscan	0.24638630943387776	False	no
2335	37	14	23	0.0416184065958886	0.2792761137664801	-0.2336336859736258	False	dbscan	1.380714550179866	False	no
2336	15	8	7	0.7946093479287739	0.8976009004961127	0.0399580613235218	False	dbscan	0.09984633007673858	False	no
2337	3	2	1	0.3482826792732019	0.577852023925714	0.2829961098004243	False	dbscan	0.45806812312914513	False	no
2338	4	2	2	0.9531679471538768	0.9533072890071262	-0.0180338856464095	False	dbscan	0.020830570359175883	False	no
2339	13	8	5	0.2220006713656928	0.577852023925714	0.1860860969769431	False	dbscan	0.6536457119754687	False	no
2340	10	4	6	0.3673488733908199	0.577852023925714	-0.1941251446658995	False	dbscan	0.43492128762162147	False	no
2341	3	1	2	0.4524670455558064	0.577852023925714	-0.3190638810932435	False	dbscan	0.34441304609637197	False	no
2342	3	2	1	0.3482826792732019	0.577852023925714	0.2829961098004243	False	dbscan	0.45806812312914513	False	no
2343	5	1	4	0.1206037884628892	0.4681479822802023	-0.620093876648651	False	dbscan	0.9186390493591022	False	no
2344	3	1	2	0.4524670455558064	0.577852023925714	-0.3190638810932435	False	dbscan	0.34441304609637197	False	no
2345	3	2	1	0.3482826792732019	0.577852023925714	0.2829961098004243	False	dbscan	0.45806812312914513	False	no
2346	3	1	2	0.4524670455558064	0.577852023925714	-0.3190638810932435	False	dbscan	0.34441304609637197	False	no
2347	3	2	1	0.3482826792732019	0.577852023925714	0.2829961098004243	False	dbscan	0.45806812312914513	False	no
2348	3	2	1	0.3482826792732019	0.577852023925714	0.2829961098004243	False	dbscan	0.45806812312914513	False	no
2349	3	2	1	0.3482826792732019	0.577852023925714	0.2829961098004243	False	dbscan	0.45806812312914513	False	no
2350	6	5	1	0.0001060634727438	0.0011934757381205	0.6809361183421736	False	dbscan	3.9744337477927516	True	sign
2351	3	1	2	0.4524670455558064	0.577852023925714	-0.3190638810932435	False	dbscan	0.34441304609637197	False	no
2352	8	7	1	5.372891909161126e-09	7.068969230101125e-08	0.8270641539955949	False	dbscan	8.261783129185913	True	sign
2353	5	3	2	0.526178447734569	0.6198088585013867	0.1580573733368892	False	dbscan	0.27886694450232785	False	no
2354	3	3	0	0.0	0.0	9.459087369218018	False	dbscan	10.0	True	sign
2355	3	2	1	0.3482826792732019	0.577852023925714	0.2829961098004243	False	dbscan	0.45806812312914513	False	no
